GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
226932302,Connect4,7,GAME_OVER,15,0,2,537,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
-1259897486,Connect4,3,GAME_OVER,7,0,2,538,FirstAction,-1.0,1.0,random,2,FirstAction,2,1,1,random,random,FirstAction,0
1978957578,Connect4,6,GAME_OVER,14,1,2,539,rhea,1.0,-1.0,BasicMCTS,1,rhea,1,2,2,BasicMCTS,BasicMCTS,rhea,1
-942299937,Connect4,7,GAME_OVER,16,1,2,540,OSLA,1.0,-1.0,mcts,1,OSLA,1,2,2,mcts,mcts,OSLA,1
1481052854,Connect4,5,GAME_OVER,11,0,2,541,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
1807210855,Connect4,3,GAME_OVER,7,0,2,542,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
-1619560051,Connect4,3,GAME_OVER,7,0,2,543,rmhc,-1.0,1.0,OSLA,2,rmhc,2,1,1,OSLA,OSLA,rmhc,0
715773297,Connect4,12,GAME_OVER,25,0,2,544,random,-1.0,1.0,rmhc,2,random,2,1,1,rmhc,rmhc,random,0
-1666604615,Connect4,3,GAME_OVER,8,1,2,545,OSLA,1.0,-1.0,rhea,1,OSLA,1,2,2,rhea,rhea,OSLA,1
-533685939,Connect4,4,GAME_OVER,9,0,2,546,BasicMCTS,-1.0,1.0,FirstAction,2,BasicMCTS,2,1,1,FirstAction,FirstAction,BasicMCTS,0
802194406,Connect4,3,GAME_OVER,7,0,2,547,mcts,-1.0,1.0,random,2,mcts,2,1,1,random,random,mcts,0
-384874937,Connect4,4,GAME_OVER,10,1,2,548,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
-677704575,Connect4,9,GAME_OVER,19,0,2,549,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
-1948257789,Connect4,11,GAME_OVER,23,0,2,550,OSLA,-1.0,1.0,rmhc,2,OSLA,2,1,1,rmhc,rmhc,OSLA,0
935861919,Connect4,3,GAME_OVER,7,0,2,551,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
505403007,Connect4,4,GAME_OVER,10,1,2,552,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
2074403035,Connect4,3,GAME_OVER,7,0,2,553,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
-1987371672,Connect4,3,GAME_OVER,8,1,2,554,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
-1398345291,Connect4,3,GAME_OVER,7,0,2,555,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
-1601140315,Connect4,5,GAME_OVER,12,1,2,556,rmhc,1.0,-1.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
-228364245,Connect4,3,GAME_OVER,7,0,2,557,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
-1147305915,Connect4,10,GAME_OVER,22,1,2,558,OSLA,1.0,-1.0,mcts,1,OSLA,1,2,2,mcts,mcts,OSLA,1
1204012719,Connect4,13,GAME_OVER,28,1,2,559,rmhc,1.0,-1.0,OSLA,1,rmhc,1,2,2,OSLA,OSLA,rmhc,1
-1555891659,Connect4,8,GAME_OVER,18,1,2,560,FirstAction,1.0,-1.0,random,1,FirstAction,1,2,2,random,random,FirstAction,1
-1324996191,Connect4,4,GAME_OVER,10,1,2,561,rhea,1.0,-1.0,BasicMCTS,1,rhea,1,2,2,BasicMCTS,BasicMCTS,rhea,1
399100522,Connect4,4,GAME_OVER,10,1,2,562,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
1445892082,Connect4,3,GAME_OVER,8,1,2,563,random,1.0,-1.0,OSLA,1,random,1,2,2,OSLA,OSLA,random,1
1662840926,Connect4,3,GAME_OVER,7,0,2,564,rmhc,-1.0,1.0,rhea,2,rmhc,2,1,1,rhea,rhea,rmhc,0
-482417750,Connect4,10,GAME_OVER,21,0,2,565,BasicMCTS,-1.0,1.0,OSLA,2,BasicMCTS,2,1,1,OSLA,OSLA,BasicMCTS,0
-1176865514,Connect4,3,GAME_OVER,7,0,2,566,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
1228149075,Connect4,5,GAME_OVER,12,1,2,567,rmhc,1.0,-1.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
-1191436024,Connect4,3,GAME_OVER,8,1,2,568,random,1.0,-1.0,mcts,1,random,1,2,2,mcts,mcts,random,1
492292264,Connect4,5,GAME_OVER,12,1,2,569,rhea,1.0,-1.0,mcts,1,rhea,1,2,2,mcts,mcts,rhea,1
-1214168165,Connect4,3,GAME_OVER,7,0,2,570,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
-266666514,Connect4,5,GAME_OVER,12,1,2,571,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
-277325544,Connect4,3,GAME_OVER,8,1,2,572,OSLA,1.0,-1.0,rhea,1,OSLA,1,2,2,rhea,rhea,OSLA,1
-1385243932,Connect4,4,GAME_OVER,9,0,2,573,FirstAction,-1.0,1.0,OSLA,2,FirstAction,2,1,1,OSLA,OSLA,FirstAction,0
1825286722,Connect4,3,GAME_OVER,7,0,2,574,mcts,-1.0,1.0,random,2,mcts,2,1,1,random,random,mcts,0
674537269,Connect4,8,GAME_OVER,18,1,2,575,rmhc,1.0,-1.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
243702002,Connect4,12,GAME_OVER,25,0,2,576,rmhc,-1.0,1.0,random,2,rmhc,2,1,1,random,random,rmhc,0
810632131,Connect4,3,GAME_OVER,7,0,2,577,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
22822763,Connect4,3,GAME_OVER,7,0,2,578,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
-1083680437,Connect4,10,GAME_OVER,22,1,2,579,OSLA,1.0,-1.0,rmhc,1,OSLA,1,2,2,rmhc,rmhc,OSLA,1
2134107199,Connect4,3,GAME_OVER,7,0,2,580,FirstAction,-1.0,1.0,OSLA,2,FirstAction,2,1,1,OSLA,OSLA,FirstAction,0
-1621106121,Connect4,19,GAME_OVER,40,1,2,581,BasicMCTS,1.0,-1.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
-1763206408,Connect4,3,GAME_OVER,8,1,2,582,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
268607634,Connect4,4,GAME_OVER,10,1,2,583,rmhc,1.0,-1.0,mcts,1,rmhc,1,2,2,mcts,mcts,rmhc,1
265734640,Connect4,3,GAME_OVER,8,1,2,584,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
1971965048,Connect4,3,GAME_OVER,8,1,2,585,OSLA,1.0,-1.0,FirstAction,1,OSLA,1,2,2,FirstAction,FirstAction,OSLA,1
-1045084180,Connect4,3,GAME_OVER,7,0,2,586,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
671429762,Connect4,3,GAME_OVER,8,1,2,587,OSLA,1.0,-1.0,mcts,1,OSLA,1,2,2,mcts,mcts,OSLA,1
-645732223,Connect4,5,GAME_OVER,11,0,2,588,BasicMCTS,-1.0,1.0,rmhc,2,BasicMCTS,2,1,1,rmhc,rmhc,BasicMCTS,0
285260020,Connect4,3,GAME_OVER,8,1,2,589,random,1.0,-1.0,FirstAction,1,random,1,2,2,FirstAction,FirstAction,random,1
-1848923058,Connect4,3,GAME_OVER,7,0,2,590,BasicMCTS,-1.0,1.0,FirstAction,2,BasicMCTS,2,1,1,FirstAction,FirstAction,BasicMCTS,0
-742411332,Connect4,4,GAME_OVER,10,1,2,591,rhea,1.0,-1.0,mcts,1,rhea,1,2,2,mcts,mcts,rhea,1
-1300630910,Connect4,9,GAME_OVER,19,0,2,592,OSLA,-1.0,1.0,rmhc,2,OSLA,2,1,1,rmhc,rmhc,OSLA,0
-1726578044,Connect4,3,GAME_OVER,8,1,2,593,random,1.0,-1.0,BasicMCTS,1,random,1,2,2,BasicMCTS,BasicMCTS,random,1
1861749587,Connect4,3,GAME_OVER,8,1,2,594,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
-1336615586,Connect4,4,GAME_OVER,10,1,2,595,random,1.0,-1.0,mcts,1,random,1,2,2,mcts,mcts,random,1
-620103854,Connect4,3,GAME_OVER,7,0,2,596,rhea,-1.0,1.0,OSLA,2,rhea,2,1,1,OSLA,OSLA,rhea,0
1525824479,Connect4,3,GAME_OVER,7,0,2,597,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
-934148677,Connect4,3,GAME_OVER,7,0,2,598,random,-1.0,1.0,FirstAction,2,random,2,1,1,FirstAction,FirstAction,random,0
541201304,Connect4,8,GAME_OVER,18,1,2,599,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
-1828654035,Connect4,6,GAME_OVER,14,1,2,600,rhea,1.0,-1.0,mcts,1,rhea,1,2,2,mcts,mcts,rhea,1
1740539475,Connect4,5,GAME_OVER,12,1,2,601,rmhc,1.0,-1.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
365706363,Connect4,3,GAME_OVER,8,1,2,602,random,1.0,-1.0,FirstAction,1,random,1,2,2,FirstAction,FirstAction,random,1
256111487,Connect4,4,GAME_OVER,10,1,2,603,OSLA,1.0,-1.0,rhea,1,OSLA,1,2,2,rhea,rhea,OSLA,1
-1311116951,Connect4,4,GAME_OVER,10,1,2,604,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
-623239247,Connect4,3,GAME_OVER,8,1,2,605,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
-816186981,Connect4,9,GAME_OVER,20,1,2,606,rmhc,1.0,-1.0,OSLA,1,rmhc,1,2,2,OSLA,OSLA,rmhc,1
1833702945,Connect4,3,GAME_OVER,7,0,2,607,BasicMCTS,-1.0,1.0,FirstAction,2,BasicMCTS,2,1,1,FirstAction,FirstAction,BasicMCTS,0
591933436,Connect4,4,GAME_OVER,9,0,2,608,BasicMCTS,-1.0,1.0,rmhc,2,BasicMCTS,2,1,1,rmhc,rmhc,BasicMCTS,0
1504631688,Connect4,3,GAME_OVER,7,0,2,609,mcts,-1.0,1.0,rhea,2,mcts,2,1,1,rhea,rhea,mcts,0
-749993119,Connect4,8,GAME_OVER,17,0,2,610,OSLA,-1.0,1.0,random,2,OSLA,2,1,1,random,random,OSLA,0
115953369,Connect4,3,GAME_OVER,8,1,2,611,rmhc,1.0,-1.0,mcts,1,rmhc,1,2,2,mcts,mcts,rmhc,1
17378113,Connect4,3,GAME_OVER,7,0,2,612,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
1482849174,Connect4,5,GAME_OVER,11,0,2,613,FirstAction,-1.0,1.0,OSLA,2,FirstAction,2,1,1,OSLA,OSLA,FirstAction,0
-1425736273,Connect4,3,GAME_OVER,8,1,2,614,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
1438972643,Connect4,3,GAME_OVER,8,1,2,615,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
-1574014213,Connect4,3,GAME_OVER,8,1,2,616,OSLA,1.0,-1.0,mcts,1,OSLA,1,2,2,mcts,mcts,OSLA,1
1775770491,Connect4,3,GAME_OVER,7,0,2,617,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
1145568681,Connect4,25,GAME_OVER,52,1,2,618,mcts,1.0,-1.0,BasicMCTS,1,mcts,1,2,2,BasicMCTS,BasicMCTS,mcts,1
1391277618,Connect4,3,GAME_OVER,7,0,2,619,FirstAction,-1.0,1.0,random,2,FirstAction,2,1,1,random,random,FirstAction,0
1536991641,Connect4,3,GAME_OVER,8,1,2,620,rmhc,1.0,-1.0,OSLA,1,rmhc,1,2,2,OSLA,OSLA,rmhc,1
1169171376,Connect4,3,GAME_OVER,7,0,2,621,rhea,-1.0,1.0,OSLA,2,rhea,2,1,1,OSLA,OSLA,rhea,0
74068890,Connect4,4,GAME_OVER,10,1,2,622,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
-1748170368,Connect4,5,GAME_OVER,11,0,2,623,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
1435300539,Connect4,14,GAME_OVER,29,0,2,624,rmhc,-1.0,1.0,random,2,rmhc,2,1,1,random,random,rmhc,0
1465907126,Connect4,3,GAME_OVER,7,0,2,625,FirstAction,-1.0,1.0,rhea,2,FirstAction,2,1,1,rhea,rhea,FirstAction,0
-1411723496,Connect4,6,GAME_OVER,14,1,2,626,rmhc,1.0,-1.0,OSLA,1,rmhc,1,2,2,OSLA,OSLA,rmhc,1
-550443609,Connect4,11,GAME_OVER,24,1,2,627,BasicMCTS,1.0,-1.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
179518965,Connect4,5,GAME_OVER,12,1,2,628,random,1.0,-1.0,BasicMCTS,1,random,1,2,2,BasicMCTS,BasicMCTS,random,1
626643858,Connect4,3,GAME_OVER,8,1,2,629,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
-771587739,Connect4,3,GAME_OVER,8,1,2,630,OSLA,1.0,-1.0,mcts,1,OSLA,1,2,2,mcts,mcts,OSLA,1
2126970927,Connect4,3,GAME_OVER,7,0,2,631,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
125983186,Connect4,7,GAME_OVER,16,1,2,632,rmhc,1.0,-1.0,rhea,1,rmhc,1,2,2,rhea,rhea,rmhc,1
-237990792,Connect4,22,GAME_OVER,45,0,2,633,mcts,-1.0,1.0,BasicMCTS,2,mcts,2,1,1,BasicMCTS,BasicMCTS,mcts,0
-173129193,Connect4,3,GAME_OVER,7,0,2,634,OSLA,-1.0,1.0,FirstAction,2,OSLA,2,1,1,FirstAction,FirstAction,OSLA,0
-797940441,Connect4,6,GAME_OVER,14,1,2,635,random,1.0,-1.0,rmhc,1,random,1,2,2,rmhc,rmhc,random,1
-551212262,Connect4,3,GAME_OVER,7,0,2,636,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
-685102907,Connect4,5,GAME_OVER,12,1,2,637,rhea,1.0,-1.0,BasicMCTS,1,rhea,1,2,2,BasicMCTS,BasicMCTS,rhea,1
995047931,Connect4,3,GAME_OVER,8,1,2,638,random,1.0,-1.0,FirstAction,1,random,1,2,2,FirstAction,FirstAction,random,1
-491728328,Connect4,4,GAME_OVER,10,1,2,639,rmhc,1.0,-1.0,OSLA,1,rmhc,1,2,2,OSLA,OSLA,rmhc,1
409134167,Connect4,3,GAME_OVER,7,0,2,640,mcts,-1.0,1.0,rhea,2,mcts,2,1,1,rhea,rhea,mcts,0
-1141931214,Connect4,3,GAME_OVER,8,1,2,641,random,1.0,-1.0,FirstAction,1,random,1,2,2,FirstAction,FirstAction,random,1
580122679,Connect4,24,GAME_OVER,50,1,2,642,BasicMCTS,1.0,-1.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
-1512526090,Connect4,5,GAME_OVER,11,0,2,643,FirstAction,-1.0,1.0,rmhc,2,FirstAction,2,1,1,rmhc,rmhc,FirstAction,0
-485934698,Connect4,4,GAME_OVER,9,0,2,644,rhea,-1.0,1.0,OSLA,2,rhea,2,1,1,OSLA,OSLA,rhea,0
-1405719226,Connect4,3,GAME_OVER,7,0,2,645,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
1316836782,Connect4,3,GAME_OVER,8,1,2,646,rmhc,1.0,-1.0,mcts,1,rmhc,1,2,2,mcts,mcts,rmhc,1
962967161,Connect4,4,GAME_OVER,9,0,2,647,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
-1897952150,Connect4,9,GAME_OVER,20,1,2,648,random,1.0,-1.0,BasicMCTS,1,random,1,2,2,BasicMCTS,BasicMCTS,random,1
73860364,Connect4,3,GAME_OVER,7,0,2,649,OSLA,-1.0,1.0,rmhc,2,OSLA,2,1,1,rmhc,rmhc,OSLA,0
542354087,Connect4,9,GAME_OVER,20,1,2,650,random,1.0,-1.0,OSLA,1,random,1,2,2,OSLA,OSLA,random,1
-540269012,Connect4,5,GAME_OVER,12,1,2,651,rhea,1.0,-1.0,BasicMCTS,1,rhea,1,2,2,BasicMCTS,BasicMCTS,rhea,1
466768949,Connect4,5,GAME_OVER,11,0,2,652,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
-367775226,Connect4,5,GAME_OVER,12,1,2,653,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
1963408048,Connect4,29,GAME_OVER,59,0,2,654,BasicMCTS,-1.0,1.0,mcts,2,BasicMCTS,2,1,1,mcts,mcts,BasicMCTS,0
1872987620,Connect4,6,GAME_OVER,13,0,2,655,OSLA,-1.0,1.0,rmhc,2,OSLA,2,1,1,rmhc,rmhc,OSLA,0
1882605226,Connect4,6,GAME_OVER,13,0,2,656,FirstAction,-1.0,1.0,random,2,FirstAction,2,1,1,random,random,FirstAction,0
-1901429407,Connect4,3,GAME_OVER,7,0,2,657,rhea,-1.0,1.0,OSLA,2,rhea,2,1,1,OSLA,OSLA,rhea,0
-2016347456,Connect4,3,GAME_OVER,7,0,2,658,BasicMCTS,-1.0,1.0,rmhc,2,BasicMCTS,2,1,1,rmhc,rmhc,BasicMCTS,0
625958196,Connect4,3,GAME_OVER,7,0,2,659,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
838272141,Connect4,5,GAME_OVER,11,0,2,660,BasicMCTS,-1.0,1.0,rmhc,2,BasicMCTS,2,1,1,rmhc,rmhc,BasicMCTS,0
-734545559,Connect4,3,GAME_OVER,7,0,2,661,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
1922504091,Connect4,3,GAME_OVER,7,0,2,662,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
1626171903,Connect4,9,GAME_OVER,19,0,2,663,OSLA,-1.0,1.0,random,2,OSLA,2,1,1,random,random,OSLA,0
1383943869,Connect4,3,GAME_OVER,7,0,2,664,BasicMCTS,-1.0,1.0,OSLA,2,BasicMCTS,2,1,1,OSLA,OSLA,BasicMCTS,0
163654718,Connect4,5,GAME_OVER,12,1,2,665,rhea,1.0,-1.0,mcts,1,rhea,1,2,2,mcts,mcts,rhea,1
1055576698,Connect4,3,GAME_OVER,7,0,2,666,FirstAction,-1.0,1.0,rmhc,2,FirstAction,2,1,1,rmhc,rmhc,FirstAction,0
-690475955,Connect4,7,GAME_OVER,16,1,2,667,random,1.0,-1.0,OSLA,1,random,1,2,2,OSLA,OSLA,random,1
-1084946572,Connect4,4,GAME_OVER,10,1,2,668,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
1774531016,Connect4,10,GAME_OVER,22,1,2,669,rmhc,1.0,-1.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
531349994,Connect4,3,GAME_OVER,7,0,2,670,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
-827991198,Connect4,4,GAME_OVER,10,1,2,671,rmhc,1.0,-1.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
-1956936756,Connect4,13,GAME_OVER,27,0,2,672,random,-1.0,1.0,OSLA,2,random,2,1,1,OSLA,OSLA,random,0
-572487449,Connect4,4,GAME_OVER,10,1,2,673,rhea,1.0,-1.0,mcts,1,rhea,1,2,2,mcts,mcts,rhea,1
-2051648268,Connect4,5,GAME_OVER,12,1,2,674,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
1517885452,Connect4,4,GAME_OVER,9,0,2,675,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
969077124,Connect4,6,GAME_OVER,14,1,2,676,OSLA,1.0,-1.0,mcts,1,OSLA,1,2,2,mcts,mcts,OSLA,1
-983646225,Connect4,7,GAME_OVER,16,1,2,677,random,1.0,-1.0,OSLA,1,random,1,2,2,OSLA,OSLA,random,1
-4046211,Connect4,3,GAME_OVER,8,1,2,678,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
-1476792259,Connect4,11,GAME_OVER,23,0,2,679,mcts,-1.0,1.0,BasicMCTS,2,mcts,2,1,1,BasicMCTS,BasicMCTS,mcts,0
-1782590204,Connect4,4,GAME_OVER,9,0,2,680,random,-1.0,1.0,rhea,2,random,2,1,1,rhea,rhea,random,0
1291875411,Connect4,3,GAME_OVER,8,1,2,681,rmhc,1.0,-1.0,mcts,1,rmhc,1,2,2,mcts,mcts,rmhc,1
-1997054224,Connect4,3,GAME_OVER,7,0,2,682,FirstAction,-1.0,1.0,random,2,FirstAction,2,1,1,random,random,FirstAction,0
849545176,Connect4,3,GAME_OVER,7,0,2,683,BasicMCTS,-1.0,1.0,OSLA,2,BasicMCTS,2,1,1,OSLA,OSLA,BasicMCTS,0
-343809122,Connect4,6,GAME_OVER,14,1,2,684,rhea,1.0,-1.0,mcts,1,rhea,1,2,2,mcts,mcts,rhea,1
1941526943,Connect4,3,GAME_OVER,8,1,2,685,rhea,1.0,-1.0,BasicMCTS,1,rhea,1,2,2,BasicMCTS,BasicMCTS,rhea,1
1225116185,Connect4,4,GAME_OVER,10,1,2,686,OSLA,1.0,-1.0,FirstAction,1,OSLA,1,2,2,FirstAction,FirstAction,OSLA,1
1299708623,Connect4,6,GAME_OVER,14,1,2,687,random,1.0,-1.0,rmhc,1,random,1,2,2,rmhc,rmhc,random,1
1231666710,Connect4,4,GAME_OVER,10,1,2,688,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
2110995371,Connect4,4,GAME_OVER,9,0,2,689,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
771266388,Connect4,11,GAME_OVER,23,0,2,690,OSLA,-1.0,1.0,random,2,OSLA,2,1,1,random,random,OSLA,0
502746221,Connect4,3,GAME_OVER,7,0,2,691,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
797003619,Connect4,3,GAME_OVER,7,0,2,692,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
620916749,Connect4,5,GAME_OVER,11,0,2,693,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
-238529562,Connect4,3,GAME_OVER,7,0,2,694,FirstAction,-1.0,1.0,rmhc,2,FirstAction,2,1,1,rmhc,rmhc,FirstAction,0
1013676016,Connect4,9,GAME_OVER,20,1,2,695,random,1.0,-1.0,BasicMCTS,1,random,1,2,2,BasicMCTS,BasicMCTS,random,1
1196741559,Connect4,3,GAME_OVER,7,0,2,696,rhea,-1.0,1.0,OSLA,2,rhea,2,1,1,OSLA,OSLA,rhea,0
-875861297,Connect4,9,GAME_OVER,20,1,2,697,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
1847922602,Connect4,7,GAME_OVER,15,0,2,698,mcts,-1.0,1.0,BasicMCTS,2,mcts,2,1,1,BasicMCTS,BasicMCTS,mcts,0
333706842,Connect4,4,GAME_OVER,10,1,2,699,OSLA,1.0,-1.0,FirstAction,1,OSLA,1,2,2,FirstAction,FirstAction,OSLA,1
866569149,Connect4,3,GAME_OVER,7,0,2,700,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
-731878815,Connect4,6,GAME_OVER,14,1,2,701,rmhc,1.0,-1.0,mcts,1,rmhc,1,2,2,mcts,mcts,rmhc,1
-565851153,Connect4,3,GAME_OVER,8,1,2,702,OSLA,1.0,-1.0,rhea,1,OSLA,1,2,2,rhea,rhea,OSLA,1
928533896,Connect4,9,GAME_OVER,19,0,2,703,mcts,-1.0,1.0,BasicMCTS,2,mcts,2,1,1,BasicMCTS,BasicMCTS,mcts,0
-1906745311,Connect4,5,GAME_OVER,12,1,2,704,FirstAction,1.0,-1.0,rmhc,1,FirstAction,1,2,2,rmhc,rmhc,FirstAction,1
-1575391536,Connect4,5,GAME_OVER,12,1,2,705,random,1.0,-1.0,FirstAction,1,random,1,2,2,FirstAction,FirstAction,random,1
1124431008,Connect4,3,GAME_OVER,8,1,2,706,rmhc,1.0,-1.0,rhea,1,rmhc,1,2,2,rhea,rhea,rmhc,1
-284918653,Connect4,3,GAME_OVER,7,0,2,707,mcts,-1.0,1.0,random,2,mcts,2,1,1,random,random,mcts,0
-678692524,Connect4,9,GAME_OVER,20,1,2,708,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
-535302088,Connect4,4,GAME_OVER,10,1,2,709,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
1467205542,Connect4,4,GAME_OVER,10,1,2,710,rmhc,1.0,-1.0,OSLA,1,rmhc,1,2,2,OSLA,OSLA,rmhc,1
-1842390763,Connect4,5,GAME_OVER,12,1,2,711,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
-2087448688,Connect4,7,GAME_OVER,15,0,2,712,BasicMCTS,-1.0,1.0,rmhc,2,BasicMCTS,2,1,1,rmhc,rmhc,BasicMCTS,0
986384503,Connect4,3,GAME_OVER,7,0,2,713,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
-712847735,Connect4,4,GAME_OVER,10,1,2,714,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
-75451745,Connect4,6,GAME_OVER,14,1,2,715,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-630950118,Connect4,14,GAME_OVER,30,1,2,716,random,1.0,-1.0,OSLA,1,random,1,2,2,OSLA,OSLA,random,1
-1809841117,Connect4,4,GAME_OVER,9,0,2,717,mcts,-1.0,1.0,rhea,2,mcts,2,1,1,rhea,rhea,mcts,0
